ENSEMBL,log2FoldChange,padj,significance
ENSMUSG00000000392,-0.0650468373177822,0.906571384217776,Not Significant
ENSMUSG00000000399,-0.0555456545938051,0.702554505568471,Not Significant
ENSMUSG00000000416,-0.0810116172577924,0.887830590980892,Not Significant
ENSMUSG00000000420,-0.0971518878649017,0.12202855694027,Not Significant
ENSMUSG00000000435,-0.0149020407300727,0.98366815101888,Not Significant
ENSMUSG00000000439,0.0290770964942696,0.905321900849443,Not Significant
ENSMUSG00000000440,0.0445749204595608,0.905596865342527,Not Significant
ENSMUSG00000000441,-0.177881235130847,0.001283728135762,Significant
ENSMUSG00000000486,-0.463916872314116,0.467646810113213,Not Significant
ENSMUSG00000000489,-0.293025044520107,0.0437931413705571,Significant
ENSMUSG00000000530,-0.086582337549021,0.692660988218736,Not Significant
ENSMUSG00000000531,0.0058319610955955,0.988693382374609,Not Significant
ENSMUSG00000000532,0.224087744974317,0.190848414395079,Not Significant
ENSMUSG00000000538,0.21945514275137,0.0115401789515171,Significant
ENSMUSG00000000552,0.228483259030571,0.0705253233827835,Not Significant
ENSMUSG00000000555,-0.226065734410558,0.216415306688715,Not Significant
ENSMUSG00000000561,0.140622469352819,0.364824051903453,Not Significant
ENSMUSG00000000563,-0.0148613247708965,0.916045235374922,Not Significant
ENSMUSG00000000567,-0.57292059789298,0.0009109177255227,Significant
ENSMUSG00000000568,0.0154832743412843,0.941589611305244,Not Significant
ENSMUSG00000000579,0.139201714542324,0.740026019677191,Not Significant
ENSMUSG00000000581,0.0088119126745764,0.978475388808996,Not Significant
ENSMUSG00000000594,0.0702658283636062,0.770259538274657,Not Significant
ENSMUSG00000000600,0.0003568006261129,0.997883783984124,Not Significant
ENSMUSG00000000605,-0.11632615076062,0.249412733449006,Not Significant
ENSMUSG00000000628,0.117354097995393,0.531098806039771,Not Significant
ENSMUSG00000000631,-0.114171773262221,0.433663710533581,Not Significant
ENSMUSG00000000632,-0.0533518672234591,0.971000345927889,Not Significant
ENSMUSG00000000682,-0.264677624736484,0.785992582701625,Not Significant
ENSMUSG00000000686,-0.268996846832642,0.60287255352613,Not Significant
ENSMUSG00000000690,0.261671215607396,0.654882153248295,Not Significant
ENSMUSG00000000693,0.0649040483010806,0.932897133029366,Not Significant
ENSMUSG00000000708,-0.0252733209048567,0.842169082668366,Not Significant
ENSMUSG00000000711,0.0457238242872491,0.660111136646933,Not Significant
ENSMUSG00000000732,0.123050217074742,0.740754806905207,Not Significant
ENSMUSG00000000738,0.111197418880919,0.28185039641645,Not Significant
ENSMUSG00000000739,-0.0259039813448419,0.960853755423363,Not Significant
ENSMUSG00000000740,-0.139317874559301,0.159275767707718,Not Significant
ENSMUSG00000000743,-0.0865024280065383,0.458749652972457,Not Significant
ENSMUSG00000000751,0.172037778022138,0.116405084414392,Not Significant
ENSMUSG00000000753,-0.0470508517357133,0.888293682273313,Not Significant
ENSMUSG00000000759,0.145776828839566,0.264921935705757,Not Significant
ENSMUSG00000000776,0.0452732637934022,0.743973892990871,Not Significant
ENSMUSG00000000782,-0.410112609239766,0.424463702625615,Not Significant
ENSMUSG00000000787,-0.125753082100825,0.246702646863328,Not Significant
ENSMUSG00000000794,0.358382651944806,0.0318573360374295,Significant
ENSMUSG00000000804,-0.0071881141769576,0.975929110315612,Not Significant
ENSMUSG00000000805,0.105384304386669,0.847715494079509,Not Significant
ENSMUSG00000000811,-0.0804932567143451,0.721202269291126,Not Significant
ENSMUSG00000000823,0.0853821183932134,0.579839895095311,Not Significant
ENSMUSG00000000826,-0.156119417642797,0.0589976789824579,Not Significant
ENSMUSG00000000827,0.122224278480541,0.34799452338524,Not Significant
ENSMUSG00000000838,0.110664735740169,0.207313492503856,Not Significant
ENSMUSG00000000861,-0.369182565796155,0.663985916875266,Not Significant
ENSMUSG00000000876,-0.0034074869668637,0.990634794663206,Not Significant
ENSMUSG00000000881,-0.0840415079087314,0.893961209012708,Not Significant
ENSMUSG00000000884,-0.0189719406141858,0.976370154032494,Not Significant
ENSMUSG00000000901,0.111661209049039,0.884560499134334,Not Significant
ENSMUSG00000000902,-0.204534537428476,0.127998738969485,Not Significant
ENSMUSG00000000915,-0.16176498484934,0.474817476357931,Not Significant
ENSMUSG00000000916,0.070027401515228,0.749229886957718,Not Significant
ENSMUSG00000000934,0.059405104422111,0.75462940886696,Not Significant
ENSMUSG00000000938,-0.189600765360128,0.195497513835393,Not Significant
ENSMUSG00000000942,0.180228187675207,0.528267918626507,Not Significant
ENSMUSG00000000948,0.0262138286316745,0.968480317173772,Not Significant
ENSMUSG00000000957,-0.218182216298483,0.341986915428986,Not Significant
ENSMUSG00000000958,-0.596119994420838,0.144763556650338,Not Significant
ENSMUSG00000000959,-0.0792176952953209,0.565211468291247,Not Significant
ENSMUSG00000000976,0.0671565535680619,0.653098079671297,Not Significant
ENSMUSG00000001016,-0.0758416343280943,0.505442870390616,Not Significant
