Gene	Mmus_C57-6J_TA_GC_Rep1_M33	Mmus_C57-6J_TA_GC_Rep2_M34	Mmus_C57-6J_TA_GC_Rep3_M35	Mmus_C57-6J_TA_GC_Rep4_M36	Mmus_C57-6J_TA_GC_Rep5_M37	Mmus_C57-6J_TA_GC_Rep6_M38	Mmus_C57-6J_TA_FLT_Rep1_M23	Mmus_C57-6J_TA_FLT_Rep2_M24	Mmus_C57-6J_TA_FLT_Rep3_M25	Mmus_C57-6J_TA_FLT_Rep4_M26	Mmus_C57-6J_TA_FLT_Rep5_M27	Mmus_C57-6J_TA_FLT_Rep6_M28
ENSMUSG00000089774	20.10709104	13.05170688	15.76356633	18.36581373	14.56541057	15.65434434	13.57840436	15.14867608	14.64459048	20.79853779	17.37976705	17.52345
ENSMUSG00000089779	0.047479868	0.017846292	0	0.137274907	0.039981912	0.070673443	0.133849912	0.05602252	0.154504155	0.082028041	0	0.072682006
ENSMUSG00000089781	0.522278548	0.499696164	0.687575207	0.392214021	0.639710593	0.424040659	0.769636996	0.802989449	0.446345336	0.541385067	0.567015042	0.490603542
ENSMUSG00000089782	0.123289391	0.23075255	0.13498187	0.135706051	0.142135697	0.174210037	0.11059349	0.247059312	0.080685503	0.154868941	0.192218099	0.291818255
ENSMUSG00000089785	0.047479868	0.017846292	0.018094084	0	0.019990956	0.070673443	0.033462478	0	0.017167128	0	0.018900501	0
ENSMUSG00000089789	0.063306491	0.145804202	0.099698405	0.176496309	0.083762106	0.180747331	0.137698097	0.186741732	0.133216916	0.164056081	0.158953217	0.145364013
ENSMUSG00000089797	0.332359076	0.374772123	0.199034928	0.274549814	0.299864341	0.123678525	0.200774869	0.466854331	0.343342566	0.180461689	0.378010028	0.290728025
ENSMUSG00000089798	0.174092849	0.053538875	0.126658591	0.019610701	0.019990956	0.035336722	0.016731239	0.093370866	0.120169898	0.065622432	0.085430266	0.109023009
ENSMUSG00000089803	0.558521514	0.220758627	0.683051686	0.250428652	0.247687945	1.018050948	0.691000173	0	0.124118338	0.390945641	0.46816542	0.345421235
ENSMUSG00000089806	0.063306491	0.035692583	0.054282253	0.098053505	0	0.159015247	0.083656195	0.037348346	0.12034157	0.049216824	0.226806017	0.036522708
ENSMUSG00000089809	0.569758416	0.303386957	0.217129013	0.274549814	0.559746769	0.565387545	0.53539965	0.373483465	0.566515235	0.6070075	0.415811031	0.417921536
ENSMUSG00000089810	6.900407487	6.585281591	6.405305878	7.059852373	6.896879834	7.138017756	6.525183229	6.9094441	5.785322244	6.57864885	5.821354429	6.141629529
ENSMUSG00000089812	0.094959736	0.053538875	0.054282253	0	0.019990956	0.035336722	0.050193717	0.112045039	0.034334257	0.032811216	0.037801003	0
ENSMUSG00000089824	15.74717303	13.46038696	13.28178171	14.10597725	13.02550723	14.32550692	12.2596481	13.52738436	12.68959791	15.79761627	17.11572705	14.09413124
ENSMUSG00000089829	0.538105171	0.443837271	0.235223097	0.725595938	0.483381317	0.547719184	0.217506108	0.473577033	0.191241809	0.610452678	0.402013665	0.381580533
ENSMUSG00000089832	2.453126515	1.92739949	1.80940844	2.157177114	1.799186044	1.625489192	1.840436295	1.736698112	1.957052628	1.886644932	2.192458162	1.526322131
ENSMUSG00000089837	0	0	0.133172461	0.081188302	0	0	0	0	0.062316676	0.058239909	0.07276693	0
ENSMUSG00000089838	0.096542398	0.144198036	0.183293075	0.15806225	0.1819177	0.160782083	0.099718185	0.22745143	0.225576066	0.214913466	0.152905056	0.202055977
ENSMUSG00000089842	0.364012322	0.178462916	0.28950535	0.137274907	0.159927648	0.212020329	0.368087259	0.485528504	0.480679593	0.114839257	0.340209025	0.145364013
ENSMUSG00000089844	0	0.036584898	0.018817848	0.039221402	0	0.037103558	0.016731239	0.041083181	0	0.049216824	0.018900501	0.090852508
ENSMUSG00000089847	9.595364796	8.849262141	8.602289606	8.402989287	8.146314586	8.687356313	7.526715199	8.463322056	8.381163717	7.600554179	9.875511978	9.427037916
ENSMUSG00000089849	0.015826623	0.053538875	0.018094084	0.019610701	0.019990956	0.035336722	0.050193717	0	0	0	0	0.036341003
ENSMUSG00000089854	0.031653245	0.017846292	0.036188169	0.058832103	0.059972868	0	0	0	0.051501385	0.049216824	0.094502507	0.109023009
ENSMUSG00000089857	3.750909574	3.551412024	2.587454069	2.569001836	2.338941857	2.756264282	2.426029662	2.76377764	3.347590022	2.739736554	3.969105293	3.634100313
ENSMUSG00000089862	7.343552922	6.335255046	6.602350457	5.939493023	5.437540043	5.583202007	7.003529353	5.657340784	6.506341633	5.852700691	6.029259944	6.011528737
ENSMUSG00000089870	0	0.160616624	0.16284676	0.078442804	0.059972868	0.212020329	0.250968586	0.168067559	0.20600554	0.082028041	0.094502507	0.127193511
ENSMUSG00000089872	17.44093819	17.48936574	16.24848779	17.0416992	17.79195088	18.37509521	15.86121462	17.47902616	15.00407015	15.96265669	15.68741616	15.91735937
ENSMUSG00000089875	2.927925195	3.1766399	2.515077732	2.784719547	3.358480615	2.243881819	2.442760901	2.81980016	3.244587252	2.395218783	2.967378719	2.707404733
ENSMUSG00000089876	0.031653245	0.089231458	0.018094084	0.058832103	0.079963824	0.017668361	0.033462478	0.05602252	0.120169898	0.032811216	0.075602006	0.109023009
ENSMUSG00000089877	0.110786359	0.107077749	0.036188169	0.137274907	0.039981912	0.106010165	0.016731239	0.05602252	0.051501385	0.065622432	0.094502507	0.036341003
ENSMUSG00000089887	0	0.053538875	0.072376338	0.019610701	0	0.088341804	0.016731239	0.018674173	0.051501385	0.032811216	0	0
ENSMUSG00000089889	0.902117493	0.767390538	0.778045629	0.960924351	1.139484494	1.095438369	0.719443279	1.176472914	0.892690673	0.803874797	0.850522563	0.944866081
ENSMUSG00000089901	0.11616741	0.088339143	0.073642924	0.212579999	0	0.074560483	0.087169755	0.122502576	0.190726796	0.017389945	0.077492056	0.186429346
ENSMUSG00000089902	0.047479868	0.107077749	0.054282253	0.117664206	0.039981912	0.123678525	0.066924956	0.018674173	0.051501385	0.065622432	0.056701504	0.072682006
ENSMUSG00000089908	0.015826623	0.035692583	0.054282253	0.117664206	0.059972868	0.123678525	0.100387434	0.05602252	0.085835642	0.164056081	0.094502507	0.090852508
ENSMUSG00000089911	14.68710584	12.36748006	11.363085	11.78603132	12.63428422	12.26184238	11.74532981	12.88517954	12.64444836	14.38771831	14.21317705	14.39103724
ENSMUSG00000089917	9.511800228	10.10100103	10.18696952	9.589632806	8.93595735	9.063869081	7.378476421	8.776861425	8.308890107	9.121518106	8.750932145	8.140384701
ENSMUSG00000089929	0.051436524	0	0.103498163	0.070990738	0.058173682	0.07491385	0.033462478	0.333520734	0.121543269	0.03724073	0.094502507	0.090852508
ENSMUSG00000089936	1.975637309	1.141627272	1.29264139	1.128791952	1.395168822	1.290497072	1.655054167	1.566389652	1.749502047	1.570344808	1.212845174	1.62516966
ENSMUSG00000089940	0.427318812	0.464003581	0.325693519	0.490267526	0.399819121	0.477045741	0.267699825	0.392157638	0.326175438	0.410140203	0.453612033	0.58145605
ENSMUSG00000089941	0.158266227	0.214155499	0.235223097	0.176496309	0.179918604	0.176683608	0.117118673	0.112045039	0.085835642	0.098433649	0.151204011	0.254387022
ENSMUSG00000089942	0.1560505	0.155976588	0.136248456	0.193557619	0.103553152	0.090815374	0.182203193	0.286648559	0.389007128	0.294972834	0	0.247845641
ENSMUSG00000089943	0.096700665	0.058535836	0	0.199244723	0	0.030566264	0	0.14117675	0.168409529	0.074153349	0.125310324	0
ENSMUSG00000089945	5.006752084	2.379802982	3.763750496	5.520216234	4.663290315	4.596424058	3.645067739	4.83231581	4.340536724	2.72858074	3.405681346	3.406060518
ENSMUSG00000089951	0.672314931	0.832351039	0.5059106	0.590085994	0.7548585	0.338172425	0.635285147	0.732401075	0.609089713	0.541877236	0.705933727	0.422100751
ENSMUSG00000089952	0.094959736	0.089231458	0.036188169	0.215717711	0.119945736	0.070673443	0.066924956	0.037348346	0.068668513	0.131244865	0.056701504	0.127193511
ENSMUSG00000089959	0.174092849	0.374772123	0.217129013	0.19610701	0.059972868	0.212020329	0.250968586	0.224090079	0.257506925	0.229678513	0.189005014	0.145364013
ENSMUSG00000089960	0	0	0.086489723	0.039417509	0.227097261	0	0	0.069841408	0.041029437	0.036584506	0	0
ENSMUSG00000089984	0.047479868	0.017846292	0.126658591	0.078442804	0.09995478	0.123678525	0.033462478	0.093370866	0.051501385	0.082028041	0.037801003	0.090852508
ENSMUSG00000089987	0.126612981	0.035692583	0.054282253	0.019610701	0.159927648	0.123678525	0.016731239	0	0.017167128	0.098433649	0.037801003	0.127193511
ENSMUSG00000089988	0.079133113	0.053538875	0.07509045	0.078442804	0.059972868	0.053005082	0.083656195	0.05602252	0.10300277	0.049216824	0.075602006	0.054511505
ENSMUSG00000089991	0.067421413	0.056572744	0.096622411	0.020591236	0.179118966	0.094349047	0	0.059383871	0	0	0	0.038703168
ENSMUSG00000089996	0.145604929	0.234143345	0.118516253	0.361817434	0.160527377	0.21007681	0.043668534	0	0.14042711	0.028217646	0.077681061	0.100119464
ENSMUSG00000089998	0.221572717	0.214155499	0.144752675	0.176496309	0.159927648	0.141346886	0.217506108	0.186741732	0.120169898	0.278895338	0.170104513	0.090852508
ENSMUSG00000090000	16.30142136	14.8302683	13.95053907	14.80607928	12.95413951	14.39971404	14.89080275	15.12608033	15.41608123	15.29002675	15.87642117	15.79016586
ENSMUSG00000090005	0.126612981	0.124924041	0.16284676	0.039221402	0.159927648	0.088341804	0.083656195	0.037348346	0.085835642	0.131244865	0.056701504	0
ENSMUSG00000090015	7.178322981	7.180276953	6.047404889	7.714849787	7.37586314	9.772193665	5.656162673	6.349032161	6.599387468	4.569782138	5.946475748	4.522092724
ENSMUSG00000090019	1.978327834	1.641858825	1.53926376	1.407852227	1.599276483	1.847403803	1.105098339	1.176472914	1.56529876	2.24756831	1.323035098	1.664963058
ENSMUSG00000090021	0.117117008	0.056751207	0	0.083737693	0	0	0.035804852	0.020168107	0	0.034943945	0.019845526	0.152995623
ENSMUSG00000090027	0.015826623	0	0.018094084	0.117664206	0.019990956	0	0.016731239	0.05602252	0.017167128	0.082028041	0	0.018170502
ENSMUSG00000090031	4.922079652	5.086193099	5.084437717	5.628271197	5.697422471	5.65387545	3.429904005	3.772182995	4.257447823	5.249794594	5.651249917	5.34212746
ENSMUSG00000090035	3.766736197	3.230178775	3.401687867	3.294597774	3.07860723	3.321651827	2.944698073	3.324002837	3.013689376	3.343791044	3.383189749	3.502727586
ENSMUSG00000090053	0.493632361	0.987613776	0.336007147	0.691277212	0.703881562	0.671751077	0.75943094	0.359104351	0.501108476	0.769587076	1.123256798	0.578367065
ENSMUSG00000090063	0.079133113	0	0.036188169	0.039221402	0.059972868	0.035336722	0.016731239	0.112045039	0.10300277	0	0	0.072682006
ENSMUSG00000090066	439.2046059	321.1975558	314.3847165	359.6014249	308.0606326	324.3734356	427.6002764	452.6993078	445.7444868	434.0759848	537.7570656	475.1222749
ENSMUSG00000090069	0.359422601	0.352821184	0.253317182	0.365739574	0.352440555	0.388703937	0.317893542	0.317460945	0.374415069	0.26248973	0.519385778	0.381580533
ENSMUSG00000090071	0.031653245	0	0.036188169	0	0	0.053005082	0.016731239	0	0.017167128	0	0.018900501	0
ENSMUSG00000090074	0.015826623	0.017846292	0.072376338	0.039221402	0.09995478	0.017668361	0.016731239	0	0.034334257	0.098433649	0.056701504	0.072682006
ENSMUSG00000090077	4.00904179	4.958413651	3.304341693	4.728532234	3.915628559	3.300449794	3.217417269	3.801127964	4.183114158	4.448216582	3.092311033	4.496654022
ENSMUSG00000090083	15.9502286	15.61389896	13.36121474	15.83897491	16.3955826	14.41278862	15.54298645	16.51767972	15.63273039	14.60099121	16.55513818	15.85557966
ENSMUSG00000090084	1.725101872	1.213547827	1.085645064	1.098199258	1.139484494	1.378132141	0.88675567	1.475259686	1.510707292	1.099175743	1.49313961	1.326446614
ENSMUSG00000090086	7.264419808	5.88927622	5.699636586	7.138295177	6.137223504	6.484288407	4.718209412	4.164340633	4.926965828	6.677082499	6.23716546	6.868449591
ENSMUSG00000090088	0.221572717	0.285540665	0.180940844	0.333381918	0.09995478	0.176683608	0.250968586	0.298786772	0.137337027	0.131244865	0.283507521	0.127193511
ENSMUSG00000090093	6.908320798	7.755641393	6.713086254	8.005088163	8.116528062	7.051796156	5.587899218	7.335962217	6.695180045	5.626139243	7.46153994	7.900715785
ENSMUSG00000090098	0.003956656	0	0	0.057851568	0	0.078447522	0.08047726	0	0	0.022639739	0	0
ENSMUSG00000090100	29.90804367	28.93133713	25.79293637	25.10581557	27.56313037	27.93668202	25.97457937	29.36102911	28.5602647	28.68553388	31.26634343	29.41368111
ENSMUSG00000090101	0.126612981	0.124924041	0.16284676	0.117664206	0.079963824	0.035336722	0.250968586	0.037348346	0.034334257	0.065622432	0.056701504	0.145364013
ENSMUSG00000090105	0.015826623	0.071385166	0.054282253	0.019610701	0.09995478	0.070673443	0.033462478	0.037348346	0.068668513	0.049216824	0.018900501	0.090852508
ENSMUSG00000090110	2.142608178	2.026981797	1.674064689	1.366669755	1.69623262	1.906946179	2.227429855	1.658453326	1.970958002	2.101230286	2.707496825	2.843320085
ENSMUSG00000090112	30.52955514	31.53439721	27.99154857	29.98476188	29.54663303	27.13860216	25.68245194	27.46970884	28.23992609	26.00288885	27.25452301	28.50951695
ENSMUSG00000090115	8.672989226	9.155147578	7.898610664	8.922868971	8.026968579	9.187547607	7.144239074	6.442589769	8.17155308	8.350454525	8.750932145	8.649158744
ENSMUSG00000090118	0.284404409	0.420994018	0.193606703	0.208657859	0.339046614	0.520509909	0.249630087	0.456583536	0.221112613	0.157493838	0.301841007	0.17534534
ENSMUSG00000090119	0.031653245	0.053538875	0.036188169	0.058832103	0.039981912	0.141346886	0	0	0.085835642	0.016405608	0.056701504	0.018170502
ENSMUSG00000090120	0.110786359	0.214155499	0	0.058832103	0.09995478	0.106010165	0.117118673	0.112045039	0.120169898	0.065622432	0.056701504	0.090852508
ENSMUSG00000090122	0.110786359	0.071385166	0	0.039221402	0.09995478	0.017668361	0.016731239	0.037348346	0	0.049216824	0.037801003	0
ENSMUSG00000090124	0.340905452	0.418495537	0.177141086	0.526351216	0.406815955	0.580405652	0.338974903	0.347339622	0.554498245	0.393734595	0.291634736	0.212776573
ENSMUSG00000090125	0.569758416	0.356925832	0.398069857	0.313771217	0.439801033	0.318030494	0.568862128	0.261438425	0.566515235	0.86949723	0.396910529	0.635967555
ENSMUSG00000090136	15.06567866	15.09564266	14.17761983	14.19618648	13.01970985	14.06224835	15.9595943	15.28723844	16.43357693	13.25540324	17.36899377	15.66260894
ENSMUSG00000090137	103.3146102	106.5066681	101.2686097	98.25216158	97.21901786	106.4144168	111.955413	112.2103059	117.7280459	105.30038	119.9323756	114.5266726
ENSMUSG00000090141	0	0.017846292	0.018094084	0.019610701	0.019990956	0.017668361	0.033462478	0.037348346	0.034334257	0.016405608	0	0.072682006
ENSMUSG00000090145	0.117591806	0	0.143305148	0.038829188	0.107351434	0	0.045676283	0.068907699	0	0.178164904	0	0.153904148
ENSMUSG00000090150	54.28531578	57.17951821	55.71168587	52.36057176	58.95332936	57.15714713	60.51689164	60.3736021	57.18370443	60.53669391	57.13621571	58.01841149
ENSMUSG00000090157	1.11656823	1.128242553	0.809529336	0.49065974	0.560546407	0.596837227	1.363094045	1.919144784	2.030184595	1.155282923	0.815178625	0.734996788
ENSMUSG00000090164	0.126612981	0.035692583	0.090470422	0.039221402	0.119945736	0.070673443	0.100387434	0.018674173	0.068668513	0.131244865	0.075602006	0.145364013
ENSMUSG00000090171	0.032128044	0	0.05790107	0.198264187	0	0.030566264	0.048353281	0	0	0	0	0.045971369
ENSMUSG00000090173	0.316532454	0.160616624	0.271411266	0.261214538	0.525362325	0.383050062	0.18404363	0.205415906	0.274674053	0.429990988	0.340209025	0.280007429
ENSMUSG00000090193	0	0.034978731	0.033112174	0.061969815	0.027587519	0.010954384	0.063244084	0	0.068496842	0	0.020979557	0
ENSMUSG00000090202	0.135792423	0.017846292	0	0	0.099554961	0.080037674	0	0.046498691	0	0.04478731	0.217922781	0.154630968
ENSMUSG00000090203	0.063306491	0.124924041	0.036188169	0.039221402	0.019990956	0.088341804	0.016731239	0.018674173	0.068668513	0.082028041	0.037801003	0.018170502
ENSMUSG00000090207	0.158266227	0.124924041	0.144752675	0.254939113	0.219900516	0.159015247	0.200774869	0.336135118	0.154504155	0.196867297	0.340209025	0.163534514
ENSMUSG00000090210	2.082783544	1.135024144	1.294993621	1.678479902	1.514714739	1.309225534	1.070464674	1.156304807	1.123416877	1.933072803	1.832970625	2.202083085
ENSMUSG00000090213	11.5850878	10.26804232	10.49438801	9.432747198	10.71515244	10.05329729	10.45702441	9.67322174	12.15432685	11.36908642	12.16663076	11.37473398
ENSMUSG00000090215	0.01804235	0	0.058262952	0.023728948	0	0.041167281	0	0.042390373	0.019227184	0	0	0.021986307
ENSMUSG00000090222	3.467771295	2.38337224	2.008443369	3.131828955	3.145776842	3.006801638	2.360945142	2.128108783	2.717899756	5.1406973	2.975505934	3.787641051
ENSMUSG00000090223	0.23739934	0.104222343	0.16284676	0.098053505	0.158928101	0.123678525	0.117118673	0.129598762	0.268322216	0.098433649	0.149313961	0.090852508
ENSMUSG00000090231	3.102018044	1.891706907	1.9722552	1.902238	1.91913178	2.544243953	1.522542753	2.451545463	2.592236376	4.970899256	2.362562674	2.198630689
ENSMUSG00000090232	0.047479868	0.017846292	0.090470422	0	0.039981912	0.035336722	0.050193717	0.018674173	0	0.032811216	0	0.018170502
ENSMUSG00000090235	0.063306491	0.017846292	0	0.039221402	0.019990956	0	0	0	0	0	0.018900501	0.018170502
ENSMUSG00000090236	0.570549747	0.33051332	0.35156806	0.626758005	0.265679806	0.309726365	0.387495496	0.380579651	0.430036564	0.729065224	0.678528	0.46189415
ENSMUSG00000090247	21.54604758	20.66725489	18.95192494	16.38003415	17.05168577	18.00105602	20.64066037	19.20676067	20.44725153	19.08283929	18.12992795	17.81635849
ENSMUSG00000090248	0.03735083	0.058357373	0.039264163	0.023728948	0.132340129	0.021732084	0.022252548	0.085527713	0.019913869	0.073989293	0.043849163	0.039793398
ENSMUSG00000090256	0	0.020523235	0	0	0.0501773	0	0	0.02483665	0.027295734	0	0	0.11738144
ENSMUSG00000090258	14.24396041	15.29427188	12.61157683	14.33542246	14.45346122	14.96510158	14.7402216	14.34176505	14.14571374	13.66587155	15.36610763	13.66421718
ENSMUSG00000090260	0	0.053538875	0.036188169	0	0	0.017668361	0.016731239	0.018674173	0	0.032811216	0	0.018170502
ENSMUSG00000090264	1.474566435	0.728307159	0.734981708	1.113299498	1.126690282	1.258163971	0.805943785	1.111486791	0.692865299	0.821920966	0.690246311	1.354974302
ENSMUSG00000090266	16.71449621	16.25922087	14.00482133	14.43347596	13.17404003	15.19479027	17.01567011	18.05792553	17.64780791	15.17617183	19.65652145	14.77261777
ENSMUSG00000090272	6.020605532	4.366809086	3.156874905	5.084074243	4.651695561	5.534967382	3.534139624	3.423536181	4.36800413	9.915221426	5.713243561	5.956653823
ENSMUSG00000090273	0.379838944	0.178462916	0.253317182	0.235328412	0.219900516	0.212020329	0.234237347	0.093370866	0.326175438	0.229678513	0.094502507	0.127193511
ENSMUSG00000090290	19.24517317	15.79396804	15.45234808	17.66924163	17.69199609	16.34323372	15.07484638	15.76100222	17.42463524	20.32654844	21.37646708	18.80646912
ENSMUSG00000090291	0.110786359	0.196309207	0.054282253	0.156885608	0.19990956	0.194351969	0.117118673	0.093370866	0.154504155	0.213272905	0.094502507	0.109023009
ENSMUSG00000090293	0.316532454	0.23200179	0.416163941	0.117664206	0.259882429	0.088341804	0.552130889	0.373483465	0.41201108	0.147650473	0.245706518	0.181705016
ENSMUSG00000090300	0	0.06852976	0	0	0	0.037810292	0.029446981	0.033986995	0.082230545	0	0.009639256	0.039793398
ENSMUSG00000090317	0.031653245	0.035692583	0.018094084	0	0.039981912	0.017668361	0.016731239	0.037348346	0.034334257	0	0	0
ENSMUSG00000090319	0.306245149	0.057108133	0.073100101	0.225130848	0.060172778	0.213433798	0.105908743	0.162652049	0.086350655	0.154868941	0.059914589	0.264199093
ENSMUSG00000090330	3.798389442	3.658489773	2.71411266	3.235765671	3.758299735	4.06372298	2.509685857	2.334271656	2.626570633	2.77254777	3.420990752	3.070814764
ENSMUSG00000090338	0.457547662	0.442944957	0.703678942	0.698533171	0.624717376	0.516092818	0.643316141	0.620542777	0.605141273	0.985320823	0.842962362	0.861100069
ENSMUSG00000090363	0.250851969	0.111896248	0.169903453	0.08530655	0.199309832	0.38640705	0.213992547	0.22203592	0.367033203	0.139119557	0.082406186	0.179524555
