Gene	RR3_HRT_FLT_F1	RR3_HRT_FLT_F2	RR3_HRT_FLT_F9	RR3_HRT_GC_G7	RR3_HRT_GC_G8
ENSMUSG00000002190	0	0	0.104576932	0	0
ENSMUSG00000002204	1.112792437	0.398713575	0.225242624	1.074435157	0.379898895
ENSMUSG00000002205	11.12792437	11.00449466	10.45769325	9.684242213	12.97500841
ENSMUSG00000002210	4.451169746	3.628293529	3.716503292	3.624427929	3.945103908
ENSMUSG00000002221	11.27629669	10.04758208	10.97253353	8.223010399	12.3028796
ENSMUSG00000002222	87.34184191	89.3118407	81.36889784	78.79191149	111.3395992
ENSMUSG00000002227	3.251826787	3.894102578	3.257973665	2.80785721	3.097637143
ENSMUSG00000002228	10.89300152	9.702030315	10.61053646	8.523852243	11.74764275
ENSMUSG00000002233	27.3870583	28.13588791	22.53230676	22.52016089	22.44325779
ENSMUSG00000002249	4.376983584	4.65165837	3.201663009	2.893812022	3.36064407
ENSMUSG00000002250	10.68280739	10.73868561	6.684879298	8.280313608	7.451862938
ENSMUSG00000002257	1.953568944	1.674597013	1.045769325	1.661793042	1.081250701
ENSMUSG00000002265	12.51273273	16.01499525	8.977527433	14.71259875	12.74122447
ENSMUSG00000002266	3.128183183	2.578347782	2.678778347	4.369369637	3.50675903
ENSMUSG00000002274	9.12489798	6.033865429	7.084926287	6.675823774	12.01064968
ENSMUSG00000002279	14.86196121	16.52003244	14.9705901	13.81007321	16.36487547
ENSMUSG00000002280	25.97752121	22.97919235	26.6590734	24.86959243	28.72620105
ENSMUSG00000002289	42.37266311	12.8385771	6.894033163	10.78732897	7.510308922
ENSMUSG00000002297	1.001513193	0.917041222	0.772260424	0.802244917	1.607264555
ENSMUSG00000002307	7.443344965	8.186918731	7.304296514	8.351942618	9.409803396
ENSMUSG00000002308	10.95482332	8.824860451	9.106237504	10.84463218	11.95220369
ENSMUSG00000002319	20.1687447	23.60955851	20.6158138	21.49171155	28.22619566
ENSMUSG00000002320	23.11962295	23.16738516	21.85577445	21.6328207	26.05463513
ENSMUSG00000002325	10.17586861	8.484624867	7.219026092	9.412051973	20.33920237
ENSMUSG00000002326	6.973499269	6.219931763	6.153950257	5.75897244	5.640037439
ENSMUSG00000002329	35.43625693	29.45164271	40.4551841	38.3931496	43.45458898
ENSMUSG00000002332	22.4536785	21.09194809	22.78168252	20.5861776	27.8202883
ENSMUSG00000002341	0.01236436	0.10632362	0.080443794	0	0.029222992
ENSMUSG00000002342	34.87986071	36.54874434	31.83965375	33.39344467	31.23937836
ENSMUSG00000002343	7.171329036	5.874379999	5.429956109	5.830601451	7.071964043
ENSMUSG00000002345	4.933379802	4.319397058	4.609429408	4.283414825	3.21452911
ENSMUSG00000002346	41.63080149	57.77359696	27.57613265	34.2959702	36.61640887
ENSMUSG00000002365	27.13977109	22.89944963	24.76864424	23.73785406	31.56083127
ENSMUSG00000002372	26.31135895	19.68316013	24.87322117	22.43420607	26.59292264
ENSMUSG00000002379	223.7578303	175.9655909	214.0368032	197.8393269	179.4876163
ENSMUSG00000002393	8.19757095	6.286384026	6.861855646	8.466549035	11.42618984
ENSMUSG00000002395	40.98785475	36.12344986	40.88958059	38.26421738	42.9870211
ENSMUSG00000002396	9.495828793	7.735043347	8.309843941	8.624132858	13.64713722
ENSMUSG00000002409	8.778695889	9.6222876	7.022743234	7.463742889	8.620782615
ENSMUSG00000002413	20.51247392	21.74318027	18.35727384	15.47186626	20.48531733
ENSMUSG00000002416	112.8495174	87.58408188	86.29205804	97.51559157	116.8335217
ENSMUSG00000002428	15.44308615	17.68959226	15.10726411	14.92748578	20.68987827
ENSMUSG00000002455	30.60179201	31.36546787	33.15088759	30.98670992	35.91505706
ENSMUSG00000002458	3.845316087	3.468808099	2.421358206	3.037070043	2.893076199
ENSMUSG00000002459	0	0.026580905	0.056310656	0	0.029222992
ENSMUSG00000002475	3.33837731	2.684671402	2.91206535	2.908137824	5.084800593
ENSMUSG00000002477	10.13877553	8.412856424	12.45269934	11.73283191	13.47179927
ENSMUSG00000002486	3.313648589	3.601712624	3.869346501	3.366563491	3.156083127
ENSMUSG00000002489	6.404738691	6.63193579	5.534533041	6.074140086	6.078382318
ENSMUSG00000002496	87.36657064	96.46210414	84.38554012	81.5997687	101.140775
ENSMUSG00000002500	112.5527728	103.6921103	104.3034236	113.1308591	106.3716906
ENSMUSG00000002504	37.0065307	40.52258963	35.65268959	29.18165886	36.00272604
ENSMUSG00000002524	50.01383785	40.05742379	44.86350403	40.58499732	46.28921919
ENSMUSG00000002546	70.50158304	63.11635886	64.47570105	59.86752693	74.31406844
ENSMUSG00000002550	8.988766372	8.107176016	10.40878342	9.225816546	10.72483803
ENSMUSG00000002565	3.35074167	3.003642262	3.901524019	3.280608679	4.88023965
ENSMUSG00000002578	0.482210056	0.558199004	0.2735089	0.171909625	0.642905822
ENSMUSG00000002580	21.2666999	18.4338576	21.80831261	19.95584231	18.99494474
ENSMUSG00000002588	0.01236436	0.172775882	0.297642039	0.028651604	0
ENSMUSG00000002602	77.77182696	85.39115722	63.08402341	59.72426891	59.70257248
ENSMUSG00000002603	7.319701361	7.867947872	5.228846623	6.503914149	7.188856011
ENSMUSG00000002608	22.16929821	25.50437832	18.01136552	19.46876504	25.80390186
ENSMUSG00000002617	3.536207076	2.790995022	3.853257742	2.764879803	3.9743269
ENSMUSG00000002625	24.55561977	14.67265954	21.23716167	18.03618483	21.80035197
ENSMUSG00000002635	7.814275777	6.57877398	7.618027311	6.432285138	8.737674582
ENSMUSG00000002658	14.58994528	11.23043235	13.95699829	14.23984728	15.37129375
ENSMUSG00000002660	32.728462	30.06300352	29.49873933	28.72323319	29.95356671
ENSMUSG00000002661	27.05322057	18.91231389	23.55394294	24.94122144	27.64495035
ENSMUSG00000002668	0.791319066	0.412004027	0.490707145	0.701964302	0.263006927
ENSMUSG00000002679	7.616446011	6.871163935	7.473228481	6.976665618	9.088350485
ENSMUSG00000002688	5.032294686	4.412430225	4.802494514	4.426672846	5.610814447
ENSMUSG00000002699	2.237949234	1.329045249	1.359500122	1.976960688	2.250170377
ENSMUSG00000002718	42.42212056	44.40340176	44.15559864	43.23527071	48.39327461
ENSMUSG00000002728	27.92119867	22.64254519	31.72598666	27.92385343	36.51792739
ENSMUSG00000002731	9.953310128	9.263445383	10.65880273	9.211490744	9.965040243
ENSMUSG00000002732	7.517531127	7.070520722	7.424962205	8.609807056	9.702033315
ENSMUSG00000002733	12.47563965	12.98477208	12.36421117	12.74996386	15.78041563
ENSMUSG00000002741	33.84125443	33.11980759	35.69291149	30.48530685	42.51945323
ENSMUSG00000002748	59.01509222	63.01003524	58.33783956	52.69030009	74.19717647
ENSMUSG00000002763	18.88037834	18.89902343	16.25769081	16.78984005	21.65423701
ENSMUSG00000002767	45.78522659	40.09729515	42.24908072	40.08359425	47.57503084
ENSMUSG00000002768	17.48320562	15.66944348	18.51011705	16.30276278	15.86808461
ENSMUSG00000002769	1.570273772	1.222721629	1.447988296	0.95982874	2.191724394
ENSMUSG00000002771	0.432752614	0.42529448	0.474618386	0.415448261	0
ENSMUSG00000002778	36.72215041	36.62848705	35.40331383	34.2673186	40.64918175
ENSMUSG00000002781	76.91868609	71.46276302	74.6196635	73.06159066	84.80512253
ENSMUSG00000002797	9.161991062	7.801495609	10.63466959	9.956432452	11.86453472
ENSMUSG00000002799	18.12615236	19.08508977	15.50151914	15.15669861	19.69629655
ENSMUSG00000002803	12.0552514	11.84179316	11.0610217	11.23142884	12.71200148
ENSMUSG00000002804	2.658337487	2.35241009	3.33037308	3.194653866	3.21452911
ENSMUSG00000002808	13.27932308	15.40363443	13.41802487	14.3831053	17.44612617
ENSMUSG00000002812	94.89646612	99.06703283	94.84323337	91.42726894	109.0894288
ENSMUSG00000002814	5.638148346	4.38584932	4.874893929	4.326392231	5.610814447
ENSMUSG00000002820	30.97272282	25.30502153	28.91149964	29.43952329	40.44462081
ENSMUSG00000002825	4.092603295	2.684671402	3.660192636	2.564318574	3.156083127
ENSMUSG00000002831	266.9218125	314.6248817	208.7999122	175.7059626	238.51806
ENSMUSG00000002833	23.56647094	15.85550982	18.02745428	18.92438456	16.83244334
ENSMUSG00000002835	2.015390746	1.515111583	1.673230919	1.733422053	2.659292264
ENSMUSG00000002844	18.85564962	19.70974104	17.89069983	16.73253684	23.08616361
ENSMUSG00000002845	5.118845208	5.103533755	4.657695684	4.569930867	5.026354609
ENSMUSG00000002846	30.78725741	25.1455361	28.0668398	28.7662106	33.46032574
ENSMUSG00000002847	11.88215035	10.06087253	8.977527433	7.033968826	9.380580404
ENSMUSG00000002870	6.701483341	5.741475474	4.400275543	5.386501586	5.318584528
ENSMUSG00000002871	17.28537585	14.1809128	14.35117289	15.54349527	19.19950569
ENSMUSG00000002881	23.2326332	24.04242855	21.82440137	21.88982559	26.44680768
ENSMUSG00000002885	31.39311107	30.92688293	24.01247257	30.55693586	28.43397113
ENSMUSG00000002897	3.115818823	2.604928687	2.735089003	2.994092637	1.490372588
ENSMUSG00000002900	140.0634747	142.9122356	124.1649964	117.9586544	144.8291479
ENSMUSG00000002908	7.641174731	8.014142849	6.572257986	6.876385003	7.159633019
ENSMUSG00000002910	1.112792437	4.359268415	1.174479395	1.117412563	1.22736566
ENSMUSG00000002944	1311.54953	1554.624099	1248.849683	1147.353489	1472.429671
ENSMUSG00000002948	42.92609189	44.09772135	36.09513046	36.01506645	39.42181609
ENSMUSG00000002949	57.88993543	52.45741596	59.56058523	55.32624767	67.53433431
ENSMUSG00000002957	65.40746655	65.25612171	63.59081932	60.95628789	72.12234404
ENSMUSG00000002963	12.04288704	9.35647855	11.34257498	9.798848629	9.731256307
ENSMUSG00000002968	32.23388758	29.27886683	25.77419166	25.05582785	32.61285898
ENSMUSG00000002980	155.2592736	155.0862901	130.1821922	123.9181881	161.7784832
ENSMUSG00000002981	67.02719777	67.13007551	59.35947574	65.64082518	63.73534536
ENSMUSG00000002983	4.896286721	3.641583981	3.619970739	4.655885679	4.237333827
ENSMUSG00000002984	30.46578404	27.57768891	27.50373324	25.47127612	30.97637143
ENSMUSG00000002985	301.4554711	248.6244947	260.1310973	331.5706894	247.7817484
ENSMUSG00000002992	0.074186162	0.10632362	0.064355035	0.042977406	0.233783935
ENSMUSG00000002996	70.05646607	75.35686559	69.72063644	64.06498695	71.33332326
ENSMUSG00000002997	1.681553015	2.24608647	1.882384784	2.764879803	1.461149596
ENSMUSG00000003031	19.12766555	16.77255104	16.82884175	16.64658203	19.34562065
ENSMUSG00000003032	12.3025386	16.41370882	8.374198977	10.73002577	15.45896272
ENSMUSG00000003033	25.52003988	23.5506818	20.46490125	21.43139993	21.01133119
ENSMUSG00000003037	18.63309113	17.9022395	16.68404292	16.08787575	22.06335889
ENSMUSG00000003038	19.35652986	17.21140178	21.00620754	21.69828962	25.83546269
ENSMUSG00000003039	20.89576909	17.02506963	18.44576201	17.07635609	20.89443922
ENSMUSG00000003053	0.01236436	0.186066335	0.080443794	0	0.350675903
ENSMUSG00000003062	6.874584386	5.887670451	5.928707633	5.787624044	5.377030512
ENSMUSG00000003068	40.77766062	38.92773533	37.69596196	33.95215095	44.03904881
ENSMUSG00000003070	0.816047787	0.797427149	1.005547428	0.6876385	1.636487547
ENSMUSG00000003072	296.101703	261.9681089	260.8229139	263.4371746	286.6483277
ENSMUSG00000003099	43.68328532	39.07393031	40.14949769	38.75129465	41.70120946
ENSMUSG00000003119	19.69642613	24.73353208	18.17225311	18.46595889	21.04055418
ENSMUSG00000003123	33.69288211	41.1738218	20.39250183	19.98449392	21.97568992
ENSMUSG00000003131	26.36081639	25.01263158	23.87571812	22.47718348	27.64495035
ENSMUSG00000003134	6.577839736	5.834508641	6.355059742	6.03116268	8.533113639
ENSMUSG00000003135	13.47715284	12.62592986	12.05048037	11.93339314	15.40051674
ENSMUSG00000003153	1.236436041	1.355626154	1.359500122	2.764879803	1.168919677
ENSMUSG00000003154	35.65881541	27.08594217	32.54755913	32.13277409	40.70762774
ENSMUSG00000003161	29.55082137	26.7138095	30.71344063	26.97548533	32.78819693
ENSMUSG00000003166	40.14831468	40.72473741	40.67238235	38.27854318	46.93212501
ENSMUSG00000003184	13.41533104	11.17727054	10.94035601	11.36036106	12.01064968
ENSMUSG00000003190	3.424927833	3.668164886	3.169485492	3.395215095	3.9743269
ENSMUSG00000003198	2.497600802	2.239972862	2.550068276	2.994092637	1.782602507
ENSMUSG00000003199	27.07794929	23.00577325	22.2427091	24.49712157	22.61859574
ENSMUSG00000003200	7.937919381	6.658516695	7.030787613	6.403633534	7.130410027
ENSMUSG00000003206	0.370930812	0.37213267	0.2735089	0.27219024	0.993581725
ENSMUSG00000003208	3.363106031	2.472024162	3.386683736	2.650273387	4.237333827
ENSMUSG00000003226	124.1381785	143.62992	131.7669349	128.559748	163.4441938
ENSMUSG00000003227	0.91496267	0.598070362	0.313730797	0.630335292	0.087668976
ENSMUSG00000003228	58.52892557	58.11914872	49.12976021	49.0479649	64.23272069
ENSMUSG00000003233	21.43980095	24.57404665	17.745901	19.15359739	19.08261372
ENSMUSG00000003234	33.22303641	32.13631411	30.76975128	33.19288344	38.74968728
ENSMUSG00000003235	32.09787962	29.99655126	33.82661546	32.08979668	32.75897394
ENSMUSG00000003269	16.84025887	14.57962638	16.62773226	15.27130503	17.3292342
ENSMUSG00000003271	0	0	0.008044379	0	0.292229919
ENSMUSG00000003273	1.755739178	1.541692488	1.858251646	2.19184772	2.250170377
ENSMUSG00000003279	0.556396218	0.651232172	0.257420141	0.902525532	0.642905822
ENSMUSG00000003282	4.26570434	3.535260361	3.579748842	2.578644376	4.266556819
ENSMUSG00000003283	0.544031858	0.744265339	0.756171666	1.948309084	0.75979779
ENSMUSG00000003299	51.0895372	45.4267666	44.22799805	43.49313514	49.62064027
ENSMUSG00000003308	34.6325735	35.51208904	32.76475738	32.04681927	33.69410968
ENSMUSG00000003316	144.6259237	168.390033	147.5178298	159.5464579	195.180363
ENSMUSG00000003344	27.56015935	22.80641647	23.50567667	23.56594444	26.53447666
ENSMUSG00000003345	42.26138387	34.18304379	36.97196782	37.47629827	43.95137984
ENSMUSG00000003346	12.72292686	11.13739918	10.33702756	11.38901266	13.79325218
ENSMUSG00000003348	4.092603295	4.731401085	3.861302122	6.203072305	4.73412469
ENSMUSG00000003352	2.015390746	1.820791991	1.922606681	1.30364799	1.782602507
ENSMUSG00000003354	0.037093081	0.026580905	0.168931968	0.042977406	0.14611496
ENSMUSG00000003355	1.545545051	1.395497511	1.238834431	0.873873927	1.139696685
ENSMUSG00000003360	36.48722756	34.18304379	33.69790539	32.66282876	42.22722332
ENSMUSG00000003363	19.5480538	17.14468371	18.6066496	17.30556892	19.98852647
ENSMUSG00000003378	2.905624696	2.312538733	2.22024872	2.635947585	2.893076199
ENSMUSG00000003379	0.61821802	0.305680407	0.474618386	2.592970178	1.081250701
ENSMUSG00000003380	60.26389262	46.42355053	51.77362595	56.9307375	68.14801714
ENSMUSG00000003382	16.13549033	15.27072991	17.35977079	15.01344059	21.50812205
ENSMUSG00000003402	29.72392242	28.48143968	28.24381614	27.26200138	25.71623288
ENSMUSG00000003410	0.234922848	0.15948543	0.032177518	0.042977406	0.087668976
ENSMUSG00000003411	0.136007964	0.026580905	0.13675445	0.128932219	0
ENSMUSG00000003418	4.043145853	4.957338777	3.579748842	3.080047449	4.325002803
ENSMUSG00000003420	59.06454966	53.61368533	52.20802244	50.51277817	58.59209879
ENSMUSG00000003421	18.78146346	16.38712792	16.98972934	16.23113377	21.06977717
ENSMUSG00000003423	22.66387263	18.88573298	20.96365277	19.72662948	22.58937275
ENSMUSG00000003429	190.6460731	152.4149091	177.861229	179.8604452	189.4818796
ENSMUSG00000003435	43.58437043	43.75216958	44.01079981	39.89735882	47.07823997
ENSMUSG00000003437	23.90030867	21.86279434	20.43272373	21.56033214	24.25508329
ENSMUSG00000003438	23.71484326	19.01863751	19.6604633	21.83252238	22.88160267
ENSMUSG00000003444	15.72746644	11.72217909	15.50956352	14.08226345	15.92653059
ENSMUSG00000003452	5.897799914	7.416072487	7.609982932	6.117117492	10.14037819
ENSMUSG00000003458	32.17206578	34.06342972	28.67821263	30.54261006	30.59647253
ENSMUSG00000003464	96.73875582	100.6618871	95.85682517	86.47054141	104.5014191
ENSMUSG00000003469	8.988890016	10.22035796	9.661299684	8.523852243	13.0042314
ENSMUSG00000003476	21.72418123	19.03192796	14.94645696	14.61231813	16.01419957
ENSMUSG00000003477	7.628810371	7.960981039	5.944796392	11.30305785	1.607264555
ENSMUSG00000003484	0.111279244	0.066452262	0.048266277	0.429774063	0
ENSMUSG00000003500	13.03203587	11.31017507	10.15200683	8.839019889	8.766897574
ENSMUSG00000003518	79.57702358	96.66146093	76.66293588	76.0986607	100.9362141
ENSMUSG00000003526	19.75824793	12.71896303	16.70013168	11.76148352	14.87450288
ENSMUSG00000003527	7.084778513	6.166769953	7.36060717	6.819081795	6.575173181
ENSMUSG00000003528	4.451169746	4.319397058	8.728151671	3.610102127	2.250170377
ENSMUSG00000003531	13.84808366	11.66901728	11.79306023	13.10810891	13.09190038
ENSMUSG00000003534	23.51701349	22.47415515	19.31455499	18.93871036	25.51167194
ENSMUSG00000003541	7.616446011	9.369769002	7.368651549	6.44661094	7.597977898
ENSMUSG00000003545	0.346202091	0.15948543	0.13675445	0.128932219	1.198142668
ENSMUSG00000003546	16.9886312	15.81563846	15.30845404	12.27721239	14.49460399
ENSMUSG00000003549	7.925555021	8.625503663	8.366154597	7.148575243	8.09476876
ENSMUSG00000003555	0.061821802	0.132904525	0	0	0
ENSMUSG00000003559	42.42212056	37.85120868	42.84436479	35.57096659	45.50019841
ENSMUSG00000003573	2.571786965	2.684671402	2.067405511	2.249150928	2.980745175
ENSMUSG00000003575	7.047685432	6.831292578	5.067959035	5.286220971	6.750511132
ENSMUSG00000003581	7.022956711	5.861089546	6.186127774	4.942401721	5.815375391
ENSMUSG00000003585	0.445116975	0.558199004	0.345908315	0.34381925	0.233783935
ENSMUSG00000003604	7.616446011	7.42936294	7.175586443	7.67862992	10.22804717
ENSMUSG00000003617	44.48696874	45.04134347	40.2218971	40.29848128	42.43178426
ENSMUSG00000003623	24.1723246	27.57768891	24.57557913	24.55442478	27.84951129
ENSMUSG00000003644	3.771129924	3.601712624	3.161441112	3.538473116	4.967908625
ENSMUSG00000003660	109.3627678	115.0155758	106.3145184	100.6530855	132.3801534
ENSMUSG00000003662	23.47992041	23.28487276	25.15477445	22.53448669	24.81032013
ENSMUSG00000003665	0.148372325	0.186066335	0.080443794	0	0.14611496
ENSMUSG00000003680	3.33837731	2.977061357	3.217751768	2.936789428	2.834630216
ENSMUSG00000003721	28.1041912	29.59783769	28.5736357	29.74036514	28.84309302
ENSMUSG00000003731	64.9870783	64.40553275	64.78943185	61.25712974	85.03890647
ENSMUSG00000003746	32.56772531	34.02355836	31.71094367	33.14990604	35.73971911
ENSMUSG00000003752	3.882409168	4.213073438	3.636059498	3.49549571	2.951522183
ENSMUSG00000003762	4.747914396	5.116824207	4.520941234	3.681731137	5.464699488
ENSMUSG00000003778	21.34088606	18.26108172	20.29596928	20.72943562	19.84241151
ENSMUSG00000003779	2.225584873	1.913825158	1.150346257	1.403928605	2.250170377
ENSMUSG00000003808	13.04440023	11.2171419	11.90568154	10.38620652	12.21521062
ENSMUSG00000003809	43.22580398	38.27650316	47.03548647	41.64510667	42.81168315
ENSMUSG00000003810	88.23207586	96.28932826	91.93921239	81.67139771	105.5826698
ENSMUSG00000003812	8.556137402	7.735043347	7.127320166	7.005317222	6.282943261
ENSMUSG00000003813	38.52734703	34.4621433	37.38223117	34.9836087	41.70120946
ENSMUSG00000003814	159.3395126	151.4978679	148.708398	173.5570923	200.2651636
ENSMUSG00000003824	0.469845695	0.558199004	0.547017801	0.257864438	0.379898895
ENSMUSG00000003847	30.14431067	36.65506796	27.13369178	26.93250793	31.96995315
ENSMUSG00000003848	8.605594843	7.628719727	7.585849793	7.40643968	5.552368464
ENSMUSG00000003849	33.86598315	31.37875832	37.42245306	30.57126166	47.45813887
ENSMUSG00000003863	0.111279244	0.079742715	0.072399415	0.014325802	0.409121887
ENSMUSG00000003865	86.89672494	84.89941048	85.10953427	72.73209721	90.44515997
ENSMUSG00000003868	11.5854057	10.37984339	10.5944477	11.11682242	12.62433251
ENSMUSG00000003872	0.333837731	0.279099502	0.466574006	0.358145052	0.233783935
