ENSEMBL,log2FoldChange,padj,significance
ENSMUSG00000002012,0.0669117479495414,0.859839498078166,Not Significant
ENSMUSG00000002014,0.145543246628824,0.487300775700653,Not Significant
ENSMUSG00000002015,0.167109534530487,0.384369239690824,Not Significant
ENSMUSG00000002017,0.0162254117674087,0.952712814057626,Not Significant
ENSMUSG00000002020,0.0907184095237765,0.879211519343444,Not Significant
ENSMUSG00000002028,-0.030181461541088,0.929506981355494,Not Significant
ENSMUSG00000002031,0.141831268628967,0.457036219095907,Not Significant
ENSMUSG00000002032,0.0092471285919647,0.983840750040985,Not Significant
ENSMUSG00000002043,0.19067826641601,0.424776339468408,Not Significant
ENSMUSG00000002052,-0.0029254332256676,0.991801083045947,Not Significant
ENSMUSG00000002055,-0.0945943851930163,0.734636132029717,Not Significant
ENSMUSG00000002058,-0.0923308417458907,0.693887867379307,Not Significant
ENSMUSG00000002059,0.0661158323207749,0.83867343634923,Not Significant
ENSMUSG00000002064,0.0760921544086282,0.582805235684343,Not Significant
ENSMUSG00000002068,-0.111443287655146,0.847773919548111,Not Significant
ENSMUSG00000002083,-0.0119345385424716,0.990605383645713,Not Significant
ENSMUSG00000002102,0.121592318869219,0.400535927751883,Not Significant
ENSMUSG00000002103,-0.0719096458338998,0.677585969672081,Not Significant
ENSMUSG00000002104,0.293563917812517,0.240868840144963,Not Significant
ENSMUSG00000002105,-0.0261933756751398,0.949101585461014,Not Significant
ENSMUSG00000002107,0.0141841801231697,0.952590670449255,Not Significant
ENSMUSG00000002108,-0.183390730170259,0.696595844405786,Not Significant
ENSMUSG00000002109,0.0722728466535263,0.849931631637181,Not Significant
ENSMUSG00000002111,-0.132054428796278,0.863410441605915,Not Significant
ENSMUSG00000002129,0.0009752304013419,0.99671448670131,Not Significant
ENSMUSG00000002147,0.0639224341194799,0.785810440704278,Not Significant
ENSMUSG00000002190,-0.499361426128881,0.0911060264777745,Not Significant
ENSMUSG00000002204,0.60229652226967,0.434504761795395,Not Significant
ENSMUSG00000002205,-0.049530262122558,0.829099030065565,Not Significant
ENSMUSG00000002210,-0.0103098032584149,0.968802868944707,Not Significant
ENSMUSG00000002221,0.0063202394652096,0.985298471033934,Not Significant
ENSMUSG00000002222,0.0582170479817621,0.570253797643855,Not Significant
ENSMUSG00000002227,0.0035237810911567,0.996134099882087,Not Significant
ENSMUSG00000002228,0.250365779798231,0.372105108173383,Not Significant
ENSMUSG00000002233,-0.0409063794823034,0.855714312467494,Not Significant
ENSMUSG00000002249,-0.0785940160032602,0.739524881257401,Not Significant
ENSMUSG00000002250,-0.0155917120287668,0.937572123662752,Not Significant
ENSMUSG00000002257,0.193808935824761,0.742121651920863,Not Significant
ENSMUSG00000002265,-0.0022583934029894,0.996499365183595,Not Significant
ENSMUSG00000002266,0.0318460562504077,0.978008652127763,Not Significant
ENSMUSG00000002274,0.0664193767970399,0.88346690234304,Not Significant
ENSMUSG00000002279,0.0585722128121298,0.845362566841965,Not Significant
ENSMUSG00000002280,0.0105221214462698,0.973022019524477,Not Significant
ENSMUSG00000002289,0.719623247355726,0.0687914543399862,Not Significant
ENSMUSG00000002297,-0.170534092400194,0.805823472968468,Not Significant
ENSMUSG00000002307,0.052828941169107,0.875798631072082,Not Significant
ENSMUSG00000002308,0.039329797779917,0.940295116339193,Not Significant
ENSMUSG00000002319,-0.0225557900193485,0.942799189289257,Not Significant
ENSMUSG00000002320,0.0588043920201448,0.735917249775554,Not Significant
ENSMUSG00000002324,0.196947672048719,0.614813378268286,Not Significant
ENSMUSG00000002325,-0.358062306265523,0.141771671738098,Not Significant
ENSMUSG00000002326,-0.0770909017417517,0.720884555820427,Not Significant
ENSMUSG00000002329,-0.0993179417479216,0.654612779161519,Not Significant
ENSMUSG00000002332,0.138330707226541,0.623433072116146,Not Significant
ENSMUSG00000002341,-0.118588286139519,0.523405396195523,Not Significant
ENSMUSG00000002342,0.187986515568346,0.417035821323909,Not Significant
ENSMUSG00000002343,-0.190215448949364,0.371294600460657,Not Significant
ENSMUSG00000002345,-0.0338666162996738,0.891216563668831,Not Significant
ENSMUSG00000002346,0.0027852485940674,0.996499365183595,Not Significant
ENSMUSG00000002365,0.0204239987692081,0.924183578896497,Not Significant
ENSMUSG00000002372,-0.0292021318829859,0.908074113286725,Not Significant
ENSMUSG00000002379,0.212956934892503,0.0604868408252822,Not Significant
ENSMUSG00000002393,0.0611404291673288,0.742121651920863,Not Significant
ENSMUSG00000002395,0.147951648854145,0.342616386187125,Not Significant
ENSMUSG00000002396,-0.0936182946509134,0.739065379000492,Not Significant
ENSMUSG00000002409,0.0464393141995555,0.852493764944407,Not Significant
ENSMUSG00000002413,-0.0497555083197971,0.730787064696268,Not Significant
ENSMUSG00000002416,0.113640669201648,0.525910271609953,Not Significant
ENSMUSG00000002428,-0.159717484755597,0.164082392464908,Not Significant
ENSMUSG00000002455,0.117992852536396,0.398851567856646,Not Significant
ENSMUSG00000002458,0.0227063782781129,0.983530745460105,Not Significant
ENSMUSG00000002459,-0.10917054028163,0.575517950952987,Not Significant
ENSMUSG00000002475,0.150039828438406,0.72262402678458,Not Significant
ENSMUSG00000002477,-0.0581345568025834,0.742121651920863,Not Significant
ENSMUSG00000002486,0.100324950894905,0.780126908952156,Not Significant
ENSMUSG00000002489,0.092935982753888,0.816279729282374,Not Significant
ENSMUSG00000002496,0.0528114253417912,0.732192544460372,Not Significant
ENSMUSG00000002500,0.716693095620363,0.338118173818271,Not Significant
ENSMUSG00000002504,0.027473272017471,0.932775472767456,Not Significant
ENSMUSG00000002524,0.0126130207833585,0.960296530366138,Not Significant
ENSMUSG00000002546,0.0504232177989382,0.63548165871009,Not Significant
ENSMUSG00000002550,-0.0026230636354377,0.99452933945506,Not Significant
ENSMUSG00000002565,0.02353455500684,0.974967251003809,Not Significant
ENSMUSG00000002578,-0.137873882682542,0.607744949283214,Not Significant
ENSMUSG00000002580,0.106265019800267,0.492223162687185,Not Significant
ENSMUSG00000002588,-0.138393999135351,0.542890051474348,Not Significant
ENSMUSG00000002602,0.181795940701608,0.519589961706443,Not Significant
ENSMUSG00000002603,0.0170209413179884,0.968802868944707,Not Significant
ENSMUSG00000002608,-0.0146189906847959,0.959042827247015,Not Significant
ENSMUSG00000002617,0.0430063353577462,0.94126738573373,Not Significant
ENSMUSG00000002625,-0.109134129168407,0.767736521740457,Not Significant
ENSMUSG00000002633,-0.159198668051474,0.734150368910633,Not Significant
ENSMUSG00000002635,-0.127981507100239,0.653347918163385,Not Significant
ENSMUSG00000002658,0.0347620057668067,0.883880923383007,Not Significant
ENSMUSG00000002660,0.0458307509981477,0.824991862108303,Not Significant
ENSMUSG00000002661,0.117680767219639,0.525457149255427,Not Significant
ENSMUSG00000002668,-0.219267838098559,0.895109187450038,Not Significant
ENSMUSG00000002679,-0.150494730003984,0.220825869147762,Not Significant
ENSMUSG00000002688,-0.130748725649174,0.450282364682901,Not Significant
ENSMUSG00000002699,0.107544423522459,0.906124465323349,Not Significant
ENSMUSG00000002718,0.0010054953993354,0.99671448670131,Not Significant
ENSMUSG00000002728,-0.0398155245916366,0.812084368275465,Not Significant
ENSMUSG00000002731,-0.143550456010877,0.507923073995599,Not Significant
